,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
26,-0.01460934261948912,-0.15149444915239682,1.7606555019303658,-0.8758689656507918,0.9138131665339587,-0.9215801816362829,-0.003087966421430949,0.014546340736776868,-0.4197934104926366,-0.18093405684701622,0.5655620942422569,-0.4087221534541602,0.21909838622043157,-0.05690158181936391,-0.7691393917249151,0.06354603296216266,-0.007252459885613328,0.06386930959689217,0.004142718294368066,-1.3618052861862113
27,-0.01243607270426744,-0.11016828652270041,1.839166371708415,-0.9475016007411406,0.8169038768464116,-0.8061204456105893,0.0364193768567274,-0.11006674891281944,-0.5991226422382285,-0.007118894299985021,0.6872337201432814,-0.15784542058929246,0.564885094811122,-0.39559227534189867,-0.6286158984746042,0.08679175754694834,-0.005476985405917241,0.08401668000330004,-0.021280410307796222,-1.0553595417331436
28,-0.015351827627968927,-0.041693863408434034,1.9614353418840431,-0.4107093160798967,0.21915350789971075,-0.9523948312016293,-0.007254658184726426,-0.07180793092566315,-0.5235794281063177,0.2015927789833804,0.7187481645321903,0.04234678034123582,0.5080553318172063,-0.5538436060130559,-0.6089161890804851,0.1623204228834751,-0.005424783054374024,0.08439800599853707,-0.03318563368704141,-0.7271458142518015
29,0.0002641438021294524,-0.07760286986598729,1.8717202556901875,-0.7945270929828698,-0.3157321662584154,-0.8098626283866137,-0.005083898838966594,-0.03612698054085506,-0.39407037810407075,0.0810910330432997,0.758543991708925,-0.052811976106234684,0.5747739346499099,-0.13857307410120537,-0.6528474360131518,0.07196148572287404,-0.004417636866267711,0.056524977753893126,-0.008465819590635814,-0.8408968731688199
30,0.00094171161818564,-0.10393434588351061,1.7521220790471106,-1.0880361874893578,-0.2677207608932814,-0.7194688397126648,0.007976390979346068,-0.041711276995357996,-0.5559459230251181,0.38381656702385664,0.6804442634782742,-0.057814231738555585,0.6046358063889511,-0.40491995184903157,-0.49061654357770934,0.06620587113852452,-0.005669336601107602,0.03970700970851671,-0.001970633140640125,-0.918978171675487
31,-0.006725298247692149,-0.12145859352453774,1.6327455640205923,-0.8257652554575983,-0.17650905729773292,-0.7161311369262627,0.007759986749508076,-0.028795268269026075,-0.6069888568175749,0.43834334172926165,0.8047988516762685,-0.11113981023090452,0.6159601034354186,-0.49829248987553565,-0.4271793664166179,0.0739048545826603,-0.006756991315216099,0.04406323004262579,0.0031191346443850813,-0.8177748759741745
32,-0.0015329518053409082,-0.16112366825686195,1.515565346074384,-0.6868276255474174,-0.2590950523408727,-0.6253741129109456,0.04012141545365244,-0.06469160753418503,-0.6512687683599018,0.5033464081942584,0.7606560853292588,-0.09271701014485396,0.8883853999245374,-0.45932962180699405,-0.4898269548975608,-0.041424538929276444,-0.0069710088203270085,0.024505135611896156,0.013645230206174534,-0.8081015039119801
33,0.009663376890413598,-0.26368966318042353,1.4033287387930504,-1.1357293001554063,-0.08504060567410619,-0.6610824147579022,0.10163933258229048,-0.08850604326892367,-0.4361871583931687,0.41082102397888576,0.6158134263317723,-0.2985611836562809,0.7486037677946952,-0.16083693341488384,-0.5525020964831344,-0.08002133319029762,-0.012008629891893722,0.05223798432609709,0.021473902917565953,-0.7589569142180222
34,0.012362125257575062,-0.2061321437872859,1.5164652188208985,-0.9379740154720977,-0.09076826337433842,-0.7459112631111879,0.10566317839207894,-0.03334767509418172,-0.5371163675903199,0.9511041938549477,0.6442144066417641,-0.2913008414359305,0.6742728066653989,-0.048733035759507465,-0.47341688029171214,0.0072984640958719,-0.008019361291153135,0.06996483585616649,0.008181346694294215,-0.9019874863439197
35,0.023682270606913698,-0.07463951522689033,1.497755965387112,-0.48116367844504265,-1.2944375111404636,-0.6396472726735984,0.06644717890862105,-0.10411140248208485,-0.5366838264367988,1.288484689024554,0.692334326530878,-0.07218974575391147,0.67714137034889,0.41216129232254056,-0.26565226244459567,-0.025664126676952736,-0.01752858619997278,0.08487099373871308,0.016579053020980016,-0.6688462605113352
36,0.02827458314331668,0.034618395151817284,1.4790116244505487,-0.48804187839479685,-0.11740505823776679,-0.43202218674091897,0.07236668788271255,-0.2141074149639102,-0.47184137671068016,0.9990927005724465,0.5406888835320854,-0.25609519380835666,0.7312740008453016,0.2860692349530195,-0.3515546470748024,-0.11086822924335905,-0.012364053203970793,0.09221299892947413,0.002476415317736628,-0.8525423117266275
